category,glass_name,nasal_engraving,glass_index,material,glass_supplier_name,image_engraving
uncategorized,k_repos_16,kr,1.6,org,k_optical,False
uncategorized,klra_hd_platinium_16,khd,1.6,org,k_optical,False
uncategorized,klra_sport_16,ksp,1.6,org,k_optical,False
uncategorized,klra_plus_evo_16_kromatic_brun_et_gris,k+,1.6,org pho.,k_optical,False
uncategorized,kolys_15_blue_kut_se,ky,1.50,org,k_optical,False
verres_progressifs,multigressiv_myview_2_minral_16,40 60,1.6,min,rodenstock,False
verres_progressifs,progressiv_si_minral_16,46,1.6,min,rodenstock,False
verres_progressifs,progressiv_purelife_minral_18,l 48,1.8,min,rodenstock,False
verres_progressifs,progressiv_purelife_minral_16,l 46,1.6,min,rodenstock,False
verres_progressifs,dynamic_org_150,65 50,1.50,org,rodenstock,False
verres_progressifs,dynamic_org_154_ph,65 54,Tbc,org photo brun/gris,rodenstock,False
verres_progressifs,dynamic_org_160,65 60,1.60,org,rodenstock,False
verres_progressifs,dynamic_org_160_ph,65 60,Tbc,org photo brun/gris,rodenstock,False
verres_progressifs,dynamic_org_167,65 67,1.67,org,rodenstock,False
verres_progressifs,dynamic_org_174,65 74,1.74,org,rodenstock,False
verres_progressifs,dynamic_min_160,65 60,1.60,min,rodenstock,False
verres_progressifs,dynamic_min_180,65 80,1.80,min,rodenstock,False
verres_progressifs,informance_elite_167,65 67,1.67,org,rodenstock,False
verres_progressifs,informance_elite_160,65 60,1.60,org,rodenstock,False
verres_progressifs,informance_elite_150,65 50,1.50,org,rodenstock,False
verres_progressifs,informance_hd_pro_167,65 67,1.67,org,rodenstock,False
verres_progressifs,informance_hd_pro_160,65 60,1.60,org,rodenstock,False
verres_progressifs,informance_hd_pro_150,65 50,1.50,org,rodenstock,False
verres_progressifs,informance_one_free_167,65 67,1.67,org,rodenstock,False
verres_progressifs,informance_one_free_160,65 60,1.60,org,rodenstock,False
verres_progressifs,informance_one_free_150,65 50,1.50,org,rodenstock,False
verres_progressifs,informance_hd_167,65 67,1.67,org,rodenstock,False
verres_progressifs,informance_hd_160,65 60,1.60,org,rodenstock,False
verres_progressifs,informance_hd_150,65 50,1.50,org,rodenstock,False
verres_progressifs,informance_167,65 67,1.67,org,rodenstock,False
verres_progressifs,informance_160,65 60,1.60,org,rodenstock,False
verres_progressifs,informance_150,65 50,1.50,org,rodenstock,False
verres_progressifs,pratic_a_b,40 5,1.5,org,rodenstock,False
verres_progressifs,informance_one_infinite_174,45 74,1.74,org,rodenstock,False
verres_progressifs,informance_one_infinite_167,45 67,1.67,org,rodenstock,False
verres_progressifs,informance_one_infinite_160,45 60,1.60,org,rodenstock,False
verres_progressifs,informance_one_infinite_150,45 50,1.50,org,rodenstock,False
verres_progressifs,informance_infinite_174,65 74,1.74,org,rodenstock,False
verres_progressifs,informance_infinite_167,65 67,1.67,org,rodenstock,False
verres_progressifs,kodak_unique_dro_hd_15_blanc_uvblue_trans_genstm_transitions_xtractive_uvsun_polaris,kud,1.5,org,verres_kodak,False
verres_progressifs,kodak_unique_dro_hd_16_blanc_uvblue_trans_genstm_trans_xtractive_uvsun_polaris,"kud
k
e",1.6,org,verres_kodak,False
verres_progressifs,kodak_unique_dro_hd_167_blanc_uvblue_trans_genstm_trans_xtractive_uvsun_polaris,"kud
k
e",1.67,org,verres_kodak,False
verres_progressifs,kodak_unique_dro_hd_174_blanc_uvblue_trans_genstm,"kud
k
e",1.74,org,verres_kodak,False
verres_progressifs,kodak_unique_dro_15_blanc_uvblue_trans_genstm_trans_xtractive_uvsun_polaris,"kud
k
b",1.5,org,verres_kodak,False
verres_progressifs,kodak_unique_dro_16_blanc_uvblue_trans_genstm_trans_xtractive_uvsun_polaris,"kud
k
b",1.6,org,verres_kodak,False
verres_progressifs,kodak_unique_dro_167_blanc_uvblue_trans_genstm_trans_xtractive_uvsun_polaris,"kud
k
b",1.67,org,verres_kodak,False
verres_progressifs,kodak_unique_dro_174_blanc_uvblue_trans_genstm,"kud
k
b",1.74,org,verres_kodak,False
verres_progressifs,kodak_network_15_blanc_uvblue_trans_genstm_trans_xtractive_uvsun_polaris,"knw
k
a",1.5,org,verres_kodak,False
verres_progressifs,kodak_network_16_blanc_uvblue_trans_gens_tm_trans_xtractive,"knw
k
a",1.6,org,verres_kodak,False
verres_progressifs,kodak_network_167_blanc_uvblue_trans_gens_tm_trans_xtractive,"knw
k
a",1.67,org,verres_kodak,False
verres_progressifs,kodak_network_174_blanc_uvblue,"knw
k
a",1.74,org,verres_kodak,False
verres_progressifs,kodak_precise_digital_15_blanc_uvblue_trans_gens_tm_trans_xtractive_uvsun_polaris,"k+d
k",1.5,org,verres_kodak,False
verres_progressifs,kodak_precise_digital_16_blanc_uvblue_trans_gens_tm_trans_xtractive,"k+d
k",1.6,org,verres_kodak,False
verres_progressifs,kodak_precise_digital_167_blanc_uvblue_trans_gens_tm_trans_xtractive,"k+d
k",1.67,org,verres_kodak,False
verres_progressifs,kodak_precise_digital_174_blanc_uvblue,"k+d
k",1.74,org,verres_kodak,False
verres_progressifs,kodak_concise_digital_15_blanc_uvblue_trans_gens_tm_trans_xtractive_uvsun_polaris,"kcd
k",1.5,org,verres_kodak,False
verres_progressifs,be_4ty_sfusion_qube_transitions_gen_8,sfq,1.50,org,optiswwis_france,False
verres_progressifs,be_4ty_sfusion_qube_polar,sfq,1.50,org,optiswwis_france,False
verres_progressifs,be_4ty_sfusion_qube,sfq,1.60,org,optiswwis_france,False
verres_progressifs,be_4ty_sfusion_qube_transitions_gen_8,sfq,1.60,org,optiswwis_france,False
verres_progressifs,be_4ty_sfusion_qube_polar,sfq,1.60,org,optiswwis_france,False
verres_progressifs,be_4ty_sfusion_qube,sfq,1.67,org,optiswwis_france,False
verres_progressifs,be_4ty_sfusion_qube_transitions_gen_8,sfq,1.67,org,optiswwis_france,False
verres_progressifs,be_4ty_sfusion_qube,sfq,1.53,tvx,optiswwis_france,False
verres_progressifs,be_4ty_sfusion_qube,sfq,1.59,poly,optiswwis_france,False
verres_progressifs,be_4ty_sfusion_perfecti,sfi,1.50,org,optiswwis_france,False
verres_progressifs,be_4ty_sfusion_perfecti_buv,sfi,1.50,org,optiswwis_france,False
verres_progressifs,be_4ty_sfusion_perfecti_transitions_gen_8,sfi,1.50,org,optiswwis_france,False
verres_progressifs,be_4ty_sfusion_perfecti_xtractive,sfi,1.50,org,optiswwis_france,False
verres_progressifs,be_4ty_sfusion_perfecti_polar,sfi,1.50,org,optiswwis_france,False
verres_progressifs,be_4ty_sfusion_perfecti_drivewear,sfi,1.50,org,optiswwis_france,False
verres_progressifs,be_4ty_sfusion_perfecti,sfi,1.60,org,optiswwis_france,False
verres_progressifs,be_4ty_sfusion_perfecti_buv,sfi,1.60,org,optiswwis_france,False
verres_progressifs,be_4ty_sfusion_perfecti_transitions_gen_8,sfi,1.60,org,optiswwis_france,False
verres_progressifs,be_4ty_sfusion_perfecti_xtractive,sfi,1.60,org,optiswwis_france,False
verres_progressifs,be_4ty_sfusion_perfecti_polar,sfi,1.60,org,optiswwis_france,False
verres_progressifs,be_4ty_sfusion_perfecti,sfi,1.67,org,optiswwis_france,False
verres_progressifs,be_4ty_sfusion_perfecti_buv,sfi,1.67,org,optiswwis_france,False
verres_progressifs,be_4ty_sfusion_perfecti_transitions_gen_8,sfi,1.67,org,optiswwis_france,False
verres_progressifs,be_4ty_sfusion_perfecti_polar,sfi,1.67,org,optiswwis_france,False
verres_progressifs,be_4ty_sfusion_perfecti,sfi,1.74,org,optiswwis_france,False
verres_progressifs,be_4ty_sfusion_perfecti,sfi,1.53,tvx,optiswwis_france,False
verres_progressifs,be_4ty_sfusion_perfecti_transitions_gen_8,sfi,1.53,tvx,optiswwis_france,False
verres_progressifs,be_4ty_sfusion_perfecti,sfi,1.59,poly,optiswwis_france,False
verres_progressifs,be_4ty_sfusion_perfecti,sfi,1.60,min,optiswwis_france,False
verres_progressifs,be_4ty_sfusion_perfecti_photo,sfi,1.60,min,optiswwis_france,False
verres_progressifs,be_4ty_sfusion_perfecti,sfi,1.71,min,optiswwis_france,False
verres_progressifs,be_4ty_sfusion_perfecti,sfi,1.81,min,optiswwis_france,False
verres_progressifs,be_4ty_sfusion_life,sfl,1.50,org,optiswwis_france,False
verres_progressifs,be_4ty_sfusion_life_buv,sfl,1.50,org,optiswwis_france,False
verres_progressifs,be_4ty_sfusion_life_transitions_gen_8,sfl,1.50,org,optiswwis_france,False
verres_progressifs,be_4ty_sfusion_life_xtractive,sfl,1.50,org,optiswwis_france,False
verres_progressifs,be_4ty_sfusion_life_polar,sfl,1.50,org,optiswwis_france,False
verres_à_profondeur_de_champ,basic_16_167,7c,1.67,org / ar blanc,indo_optical_france,False
verres_à_profondeur_de_champ,basic_19_167,7b,1.67,org / ar blanc,indo_optical_france,False
verres_à_profondeur_de_champ,basic_16_174,8c,1.74,org / ar blanc,indo_optical_france,False
verres_à_profondeur_de_champ,basic_19_174,8b,1.74,org / ar blanc,indo_optical_france,False
verres_à_profondeur_de_champ,maxviewu_174,mwu74,1.74,org ar blanc - trans.,indo_optical_france,False
verres_à_profondeur_de_champ,maxviewu_167,mwu67,1.67,org ar blanc/couleur-trans.-xtractive-photo-pola,indo_optical_france,False
verres_à_profondeur_de_champ,maxviewu_16,mwu6,1.6,org ar blanc/couleur - trans. - photo - pola,indo_optical_france,False
verres_à_profondeur_de_champ,maxviewu_15,mwu,1.5,org ar blanc/couleur-trans.-xtractive-photo-pola,indo_optical_france,False
verres_à_profondeur_de_champ,maximau_174,mxu74,1.74,org ar blanc/couleur - trans.,indo_optical_france,False
verres_à_profondeur_de_champ,maximau_167,mxu67,1.67,org ar blanc/couleur - trans. - photo - pola,indo_optical_france,False
verres_à_profondeur_de_champ,maximau_16,mxu6,1.6,org ar blanc/couleur - trans. - photo - pola,indo_optical_france,False
verres_à_profondeur_de_champ,maximau_15,mxu,1.5,org ar blanc/couleur-trans.-xtractive-photo-pola,indo_optical_france,False
verres_à_profondeur_de_champ,maxima_sportu_167,mxsu67,1.67,org couleur - pola,indo_optical_france,False
verres_à_profondeur_de_champ,maxima_sportu_16,mxsu6,1.6,org couleur - pola,indo_optical_france,False
verres_à_profondeur_de_champ,maxima_sportu_15,mxsu,1.5,org couleur - pola,indo_optical_france,False
verres_à_profondeur_de_champ,easymaxu_167,esu67,1.67,org ar blanc/couleur - trans. - photo - pola,indo_optical_france,False
verres_à_profondeur_de_champ,easymaxu_16,esu6,1.6,org ar blanc/couleur - trans. - photo - pola,indo_optical_france,False
verres_à_profondeur_de_champ,easymaxu_15,esu,1.5,org ar blanc/couleur-trans.-xtractive-photo-pola,indo_optical_france,False
verres_à_profondeur_de_champ,ingeniau_174,inu74,1.74,org ar blanc - transitions,indo_optical_france,False
verres_à_profondeur_de_champ,ingeniau_167,inu67,1.67,org ar blanc/couleur - trans. - photo - pola,indo_optical_france,False
verres_à_profondeur_de_champ,ingeniau_16,inu6,1.6,org ar blanc/couleur - trans. - photo - pola,indo_optical_france,False
verres_à_profondeur_de_champ,ingeniau_15,inu,1.5,org ar blanc/couleur - trans. - photo - pola,indo_optical_france,False
verres_à_profondeur_de_champ,activau_167,acu67,1.67,org ar blanc/couleur - trans. - photo - pola,indo_optical_france,False
verres_à_profondeur_de_champ,activau_16,acu6,1.6,org ar blanc/couleur - trans. - photo - pola,indo_optical_france,False
verres_à_profondeur_de_champ,activau_15,acu,1.5,org ar blanc/couleur - trans. - photo - pola,indo_optical_france,False
verres_à_profondeur_de_champ,superkid_miofocal_15_nsuperclear,smf,1.5,org,indo_optical_france,False
verres_à_profondeur_de_champ,superkid_miofocal_15_engy_blue_ir,smf,1.5,org,indo_optical_france,False
verres_à_profondeur_de_champ,superkid_miofocal_16_nsuperclear,smf6,1.6,org,indo_optical_france,False
verres_à_profondeur_de_champ,superkid_miofocal_16_engy_blue_ir,smf6,1.6,org,indo_optical_france,False
verres_à_profondeur_de_champ,superkid_miofocal_167_nsuperclear,smf67,1.67,org,indo_optical_france,False
verres_progressifs,aclear_blue_natural_fotocolor_fotochroma_transition_xtractive_fotocar_speedy_polarisant,https://si.france-optique.com/img/gravures/nasal/web_1809-nas-4symboles.tif.jpg,1.5,org,divel_france,True
uncategorized,orgasport_159_blanc_transitions_gens_transitions_xtractive_pola_pola_drw,os,1.59,poly,mega_optic,False
uncategorized,orgasport_16_blanc_transitions_gens_transitions_xtractive_pola,os,1.60,mr8,mega_optic,False
uncategorized,orgasport_167_blanc_transitions_gens_transitions_xtractive_pola,os,1.67,org,mega_optic,False
uncategorized,orgasport_174_blanc,os,1.74,org,mega_optic,False
uncategorized,personnahd_15_blanc_xblue,pn,1.5,org,mega_optic,False
uncategorized,personnahd_16_blanc_xblue,pn,1.6,mr8,mega_optic,False
uncategorized,personnahd_167_blanc_xblue,pn,1.67,org,mega_optic,False
uncategorized,personnahd_174_blanc_xblue,pn,1.74,org,mega_optic,False
uncategorized,performancehd_15_blanc_xblue,pf,1.5,org,mega_optic,False
uncategorized,performancehd_16_blanc_xblue,pf,1.6,mr8,mega_optic,False
uncategorized,performancehd_167_blanc_xblue,pf,1.67,org,mega_optic,False
uncategorized,performancehd_174_blanc_xblue,pf,1.74,org,mega_optic,False
uncategorized,absolu_urbain_15_blanc_x400_xblue_transitions_gens_transitions_xtractive_pola_pol_dgrad_pola_drw,,1.50,org,mega_optic,False
uncategorized,absolu_urbain_tvx_153_blanc_transitions_gens_transitions_xtractive_pola,,1.53,tvx,mega_optic,False
uncategorized,absolu_urbain_159_blanc_transitions_gens_transitions_xtractive_pola_pola_drw,,1.59,poly,mega_optic,False
uncategorized,absolu_urbain_16_blanc_xblue_transitions_gens_transitions_xtractive_pola,,1.6,mr8,mega_optic,False
uncategorized,absolu_urbain_167_blanc_xblue_transitions_gens_transitions_xtractive_pola,,1.67,org,mega_optic,False
uncategorized,absolu_urbain_174_blanc_xblue_transitions_gens,,1.74,org,mega_optic,False
uncategorized,absolu_script_15_blanc_x400_xblue_transitions_gens_transitions_xtractive_pola_pola_dgrad_pola_drw,,1.5,org,mega_optic,False
verres_progressifs,variovid_cat3_blanc_esm_transitions_transitions_xtractive_polarisant,https://si.france-optique.com/img/gravures/nasal/web_1823-nas-leica-V3L.tif.jpg,1.5,org,leica_eyecare,True
progressif_free-form_personnalisé,ultra_hd_tek_150_ultra_hd_tek_ip_150_transitions,https://si.france-optique.com/img/gravures/nasal/web_95-nas-mont-royal-02.tif.jpg,1.5,org,mont_royal,True
verres_de_proximité,epsy_160_transitions_gen8,https://si.france-optique.com/img/gravures/nasal/web_852-oph-com_2019.tif.jpg,1.60,org,ophtalmic_compagnie,True
verres_progressifs,enroute_pro_progressive_167_uv20_blanc,rp55v,1.67,org blanc,hoya_vision_care_france,False
verres_progressifs,enroute_pro_progressive_160_uv20_blanc,rp53v,1.60,org blanc,hoya_vision_care_france,False
verres_progressifs,enroute_progressive_167_uv20_blanc,r55v,1.67,org blanc,hoya_vision_care_france,False
verres_progressifs,enroute_progressive_160_uv20_blanc,r53v,1.60,org blanc,hoya_vision_care_france,False
verres_progressifs,maxxee_proximit_100_150,l1,1.50,org blanc,hoya_vision_care_france,False
verres_progressifs,maxxee_proximit_150_150,l1,1.50,org blanc,hoya_vision_care_france,False
verres_progressifs,maxxee_proximit_150_160,l3,1.60,org blanc,hoya_vision_care_france,False
verres_progressifs,maxxee_multifocal_freeform_174_1115mm,17ff ou 57ff,1.74,org blanc,hoya_vision_care_france,False
verres_progressifs,maxxee_multifocal_freeform_167_1115mm,15ff ou 55ff,1.67,org blanc,hoya_vision_care_france,False
verres_progressifs,maxxee_multifocal_freeform_160_1115mm,13ff ou 53ff,1.60,org blanc,hoya_vision_care_france,False
verres_progressifs,maxxee_multifocal_freeform_150_1115mm,11ff ou 51ff,1.50,org blanc,hoya_vision_care_france,False
verres_progressifs,lifestyle_3_indoor_outdoor_urban_organique_150_11_14mm_blanc_sensity_2_sensity_dark,l_1i ou l_1o ou l_1u,1.50,org blanc / pho,hoya_vision_care_france,False
verres_progressifs,workstyle_3_close_screen_space_18_24mm,ws37,1.74,org blanc,hoya_vision_care_france,False
verres_progressifs,workstyle_3_close_screen_space_18_24mm_eynoa_167_uv20_blanc_sensity_2,ws35,1.67,org blanc / pho,hoya_vision_care_france,False
verres_progressifs,workstyle_3_close_screen_space_18_24mm_eyas_160_uv20_blanc_sensity_2,ws33,1.60,org blanc / pho,hoya_vision_care_france,False
verres_progressifs,workstyle_3_close_screen_space_18_24mm_pnx_153_uv20_blanc_sensity_2,ws3x,1.53,org blanc / pho,hoya_vision_care_france,False
verres_progressifs,workstyle_3_close_screen_space_18_24mm_organique_150_blanc_sensity_2,ws31,1.50,org blanc/ pho,hoya_vision_care_france,False
verres_progressifs,worksmart_room_200_eyvia_174_uv20_blanc,dt7,1.74,org blanc,hoya_vision_care_france,False
verres_progressifs,worksmart_room_200_eynoa_167_uv20_blanc,dt5,1.67,org blanc,hoya_vision_care_france,False
verres_progressifs,worksmart_room_200_eyas_160_uv20_blanc,dt3,1.60,org blanc,hoya_vision_care_france,False
verres_progressifs,worksmart_room_200_pnx_153_uv20_blanc,dtx,1.53,org blanc,hoya_vision_care_france,False
verres_progressifs,worksmart_room_200_organique_150_blanc,dt1,1.50,org blanc,hoya_vision_care_france,False
verres_progressifs,worksmart_room_400_eyvia_174_uv20_blanc,dt7,1.74,org blanc,hoya_vision_care_france,False
verres_progressifs,worksmart_room_400_eynoa_167_uv20_blanc,dt5,1.67,org blanc,hoya_vision_care_france,False
verres_progressifs,worksmart_room_400_eyas_160_uv20_blanc,dt3,1.60,org blanc,hoya_vision_care_france,False
verres_progressifs,worksmart_room_400_pnx_153_uv20_blanc,dtx,1.53,org blanc,hoya_vision_care_france,False
verres_progressifs,worksmart_room_400_organique_150_blanc,dt1,1.50,org blanc,hoya_vision_care_france,False
verres_progressifs,supereader_a_eynoa_167_uv20_blanc,dl5,1.67,org blanc,hoya_vision_care_france,False
verres_progressifs,supereader_a_eyas_160_uv20_blanc,dl3,1.60,org blanc,hoya_vision_care_france,False
verres_progressifs,supereader_a_organique_150_blanc,dl1,1.50,org blanc,hoya_vision_care_france,False
verres_progressifs,supereader_b_eynoa_167_uv20_blanc,dl5,1.67,org blanc,hoya_vision_care_france,False
verres_progressifs,presio_balance_14_12_174,https://si.france-optique.com/img/gravures/nasal/web_1428-nas-nikon-Balance5254.tif.jpg,1.74,org,nikon_verres_optiques,True
verres_progressifs,eden_alpha_trivex_eden_alpha_trivex_blue_clear_eden_alpha_trivex_transitions_tm_gen_s_eden_alpha_trivex_transitions_tm_xtractive_eden_alpha_trivex_polarisant,https://si.france-optique.com/img/gravures/nasal/web_1242-gravure nasale EDEN T.tif.jpg,1.53,tvx,novacel,True
verres_progressifs,ivision_41_orgalit_short,https://si.france-optique.com/img/gravures/nasal/web_1596-nas-optovision-V1.tif.jpg,,orgalit®,optovision_gmbh,True
uncategorized,varilux_comfort_max_short_eye_protect_system_stylis,https://si.france-optique.com/img/gravures/nasal/web_1543-variluxcomfort67.tif.jpg,1.67,org,essilor_france,True
seiko_prime_xceed_fr_freeform_individualisé,seiko_prime_xceed_fr_160_ip_bl_sens_polart,https://si.france-optique.com/img/gravures/nasal/web_270-nas-seiko-04.tif.jpg,1.60,org,seiko_optical_france,True
uncategorized,maximo_ds_16,https://si.france-optique.com/img/gravures/nasal/web_527-nas-bbgr-90.tif.jpg,1.61,org,optic_200,True
uncategorized,k_platinium_16,k+,1.6,org,k_optical,False
uncategorized,k_repos_16_blue_kut_se,kr,1.6,org,k_optical,False
uncategorized,k_sport_16,ks,1.6,org,k_optical,False
uncategorized,klra_hd_platinium_15_kromatic_bluekut_se_brun_et_gris,"khd
1.50 kb",1.5,org pho,k_optical,False
uncategorized,klra_hd_platinium_15_polarisant_brun_gris_et_grisvert,khd,1.50,org pola.,k_optical,False
uncategorized,klra_hd_platinium_16_blue_kut_se,khd,1.6,org,k_optical,False
uncategorized,klra_sport_16_blue_kut_se,ksp,1.6,org,k_optical,False
uncategorized,kolys_15_kromatic_brun_et_gris,ky,1.50,org pho.,k_optical,False
uncategorized,k_platinium_16_blue_kut_se,k+,1.6,org,k_optical,False
uncategorized,k_repos_16_kromatic_brun_et_gris,kr,1.6,org pho,k_optical,False
uncategorized,k_sport_16_blue_kut_se,ks,1.6,org,k_optical,False
uncategorized,klra_plus_evo_16_kromatic_blue_kut_se_brun_et_gris,"k+
1.60 kb",1.6,org pho,k_optical,False
uncategorized,klra_hd_platinium_15_polarisant_dgrad_brun_gris_et_grisvert,khd,1.50,org pola.,k_optical,False
uncategorized,klra_hd_platinium_16_kromatic_brun_et_gris,khd,1.6,org pho.,k_optical,False
uncategorized,klra_sport_16_kromatic_brun_et_gris,ksp,1.6,org pho.,k_optical,False
uncategorized,klra_plus_evo_16_transitions_8_brun_gris_et_vert,k+,1.6,org trans,k_optical,False
uncategorized,kolys_15_transitions_8_brun_gris_et_vert,ky,1.50,org trans,k_optical,False
uncategorized,k_platinium_16_kromatic_brun_et_gris,k+,1.6,org pho,k_optical,False
uncategorized,k_sport_16_kromatic_brun_et_gris,ks,1.6,org pho,k_optical,False
uncategorized,k_repos_16_kromatic_blue_kut_se_brun_et_gris,"kr 
1.60 kb",1.6,org pho,k_optical,False
uncategorized,klra_hd_platinium_15_transitions_8_brun_gris_et_vert,khd,1.50,org trans,k_optical,False
uncategorized,klassika_15,kk,1.50,org,k_optical,False
uncategorized,k_repos_16_transitions_8_brun_gris_et_vert,kr,1.6,org trans,k_optical,False
uncategorized,klra_hd_platinium_16_kromatic_bluekut_se_brun_et_gris,"khd
1.60 kb",1.6,org pho,k_optical,False
uncategorized,klra_sport_16_kromatic_blue_kut_se_brun_et_gris,"ksp
1.60 kb",1.6,org pho,k_optical,False
uncategorized,klra_plus_evo_16_transitions_gen_s_style,"k+
1.60 ts",1.6,org trans,k_optical,False
uncategorized,k_platinium_16_kromatic_blue_kut_se_brun_et_gris,"k+ 
1.60 kb",1.6,org pho,k_optical,False
uncategorized,k_sport_16_kromatic_blue_kut_se_brun_et_gris,"ks 
1.60 kb",1.6,org pho,k_optical,False
uncategorized,klra_hd_platinium_16_polarisant_brun_et_gris,khd,1.6,org pola.,k_optical,False
uncategorized,klra_sport_16_polarisant_brun_et_gris,ksp,1.6,org pola.,k_optical,False
uncategorized,klra_plus_evo_16_transitions_xtractive_brun_et_gris,k+,1.6,org trans,k_optical,False
uncategorized,klassika_15_blue_kut_se,kk,1.50,org,k_optical,False
uncategorized,k_platinium_16_polarisant_brun_et_gris,k+,1.6,org pola,k_optical,False
verres_progressifs,informance_infinite_160,65 60,1.60,org,rodenstock,False
verres_progressifs,informance_infinite_150,65 50,1.50,org,rodenstock,False
verres_progressifs,impression_big_norm_ergo_15,65 50,1.5,org,rodenstock,False
verres_progressifs,impression_big_norm_ergo_16,65 60,1.6,org,rodenstock,False
verres_progressifs,impression_big_norm_ergo_167,65 67,1.67,org,rodenstock,False
verres_progressifs,impression_big_norm_ergo_174,65 74,1.74,org,rodenstock,False
verres_progressifs,impression_big_exact_ergo_15,65 50,1.5,org,rodenstock,False
verres_progressifs,impression_big_exact_ergo_16,65 60,1.6,org,rodenstock,False
verres_progressifs,impression_big_exact_ergo_167,65 67,1.67,org,rodenstock,False
verres_progressifs,impression_big_exact_ergo_174,65 74,1.74,org,rodenstock,False
verres_progressifs,multigressiv_big_norm_ergo_15,65 50,1.5,org,rodenstock,False
verres_progressifs,multigressiv_big_norm_ergo_16,65 60,1.6,org,rodenstock,False
verres_progressifs,multigressiv_big_norm_ergo_167,65 67,1.67,org,rodenstock,False
verres_progressifs,multigressiv_big_norm_ergo_174,65 74,1.74,org,rodenstock,False
verres_progressifs,multigressiv_big_exact_ergo_15,65 50,1.5,org,rodenstock,False
verres_progressifs,multigressiv_big_exact_ergo_16,65 60,1.6,org,rodenstock,False
verres_progressifs,multigressiv_big_exact_ergo_167,65 67,1.67,org,rodenstock,False
verres_progressifs,multigressiv_big_exact_ergo_174,65 74,1.74,org,rodenstock,False
verres_progressifs,progressiv_big_norm_ergo_15,65 50,1.5,org,rodenstock,False
verres_progressifs,progressiv_big_norm_ergo_16,16 à 22,1.6,org,rodenstock,False
verres_progressifs,progressiv_big_norm_ergo_167,65 67,1.67,org,rodenstock,False
verres_progressifs,progressiv_big_norm_ergo_174,65 74,1.74,org,rodenstock,False
verres_progressifs,progressiv_big_exact_ergo_15,65 50,1.5,org,rodenstock,False
verres_progressifs,progressiv_big_exact_ergo_16,65 60,1.6,org,rodenstock,False
verres_progressifs,progressiv_big_exact_ergo_167,65 67,1.67,org,rodenstock,False
verres_progressifs,progressiv_big_exact_ergo_174,65 74,1.74,org,rodenstock,False
verres_progressifs,impression_big_norm_15,65 50,1.5,org,rodenstock,False
verres_progressifs,impression_big_norm_154_colormatic_3,65 54,1.54,org pho brun/gris,rodenstock,False
verres_progressifs,impression_big_norm_16,65 60,1.6,org,rodenstock,False
verres_progressifs,impression_big_norm_167,65 67,1.67,org,rodenstock,False
verres_progressifs,impression_big_norm_174,65 74,1.74,org,rodenstock,False
verres_progressifs,impression_big_norm_sport_15,65 50,1.5,org,rodenstock,False
verres_progressifs,impression_big_norm_sport_16,65 60,1.6,org,rodenstock,False
verres_progressifs,impression_big_norm_sport_167,65 67,1.67,org,rodenstock,False
verres_progressifs,impression_big_exact_15,65 50,1.5,org,rodenstock,False
verres_progressifs,impression_big_exact_154_colormatic_3,65 54,1.54,org pho brun/gris,rodenstock,False
verres_progressifs,impression_big_exact_16,65 60,1.6,org,rodenstock,False
verres_progressifs,kodak_concise_digital_16_blanc_uvblue_trans_gens_tm_trans_xtractive,"kcd
k",1.6,org,verres_kodak,False
verres_progressifs,kodak_concise_digital_167_blanc_uvblue_trans_gens_tm_trans_xtractive,"kcd
k",1.67,org,verres_kodak,False
verres_progressifs,kodak_concise_digital_174_blanc_uvblue,"kcd
k",1.74,org,verres_kodak,False
verres_progressifs,kodak_softwear_15_blanc_uvblue,"ks
k",1.5,org,verres_kodak,False
verres_progressifs,kodak_softwear_16_blanc_uvblue,"ks
k",1.6,org,verres_kodak,False
verres_progressifs,kodak_softwear_167_blanc_uvblue,"ks
k",1.67,org,verres_kodak,False
verres_progressifs,kodak_softwear_174_blanc_uvblue,"ks
k",1.74,org,verres_kodak,False
verres_progressifs,kodak_digital_single_vision_15_blanc_uvblue_trans_gens_tm_trans_xtractive_uvsun_polaris,"kd
k",1.5,org,verres_kodak,False
verres_progressifs,kodak_digital_single_vision_16_blanc_uvblue_trans_gens_tm_trans_xtractive_uvsun_polaris,"kd
k",1.6,org,verres_kodak,False
verres_progressifs,kodak_digital_single_vision_167_blanc_uvblue_trans_gens_tm_trans_xtractive_uvsun_polaris,"kd
k",1.67,org,verres_kodak,False
verres_progressifs,kodak_digital_single_vision_174_blanc_uvblue_trans_gens_tm,"kd
k",1.74,org,verres_kodak,False
verres_progressifs,kodak_powerup_15_blanc_uvblue_trans_gens_tm,"kpu
k",1.5,org,verres_kodak,False
verres_progressifs,kodak_powerup_16_blanc_uvblue_trans_gens_tm,"kpu
k",1.6,org,verres_kodak,False
verres_progressifs,kodak_powerup_167_blanc_uvblue_trans_gens_tm,"kpu
k",1.67,org,verres_kodak,False
verres_progressifs,kodak_powerup_174_blanc_uvblue,"kpu
k",1.74,org,verres_kodak,False
verres_progressifs,kodak_unique_infinite_hd_15_blanc_uvblue_trans_genstm_trans_xtractive_uvsun_polaris,"kuihd
k",1.5,org,verres_kodak,False
verres_progressifs,kodak_unique_infinite_hd_16_blanc_uvblue_trans_genstm_trans_xtractive_uvsun_polaris,"kuihd
k",1.6,org,verres_kodak,False
